Date,Max_Temperature,Avg_Temperature,Min_Temperature,Max_Dew_Point,Avg_Dew_Point,Min_Dew_Point,Max_Humidity,Avg_Humidity,Min_Humidity,Max_Wind_Speed,Avg_Wind_Speed,Min_Wind_Speed,Max_Pressure,Avg_Pressure,Min_Pressure,Total_Precipitation
4/25/2015,41,33,25,15,6.3,-1,51,22,8,24,13.5,0,963.2,961.4,958.4,0
4/26/2015,38,30.6,25,17,14.9,12,54,40,21,24,16.2,6,966,963.3,960.3,0
4/27/2015,41,34.9,26,17,11.3,4,57,26,11,20,10.6,0,965.1,961.9,959.4,0
4/28/2015,41,34,28,18,9.4,-4,54,27.3,6,22,15.2,6,963.2,960.6,958.4,0
4/29/2015,39,32.5,27,16,10.9,-1,48,29.6,8,20,9.7,0,963.2,961.3,959.4,0
4/30/2015,43,35.5,27,15,6,-8,45,20.3,4,26,15.2,7,963.2,960.8,958.4,0
5/1/2015,39,33,26,14,5,-3,39,20.2,7,19,9.1,0,965.1,962.5,961.3,0
5/2/2015,39,34,27,11,5.1,-2,33,17.7,8,17,8.9,0,965.1,962.7,961.3,0
5/3/2015,40,33.7,27,10,3.1,-4,26,16.1,7,15,9.2,0,965.1,963.5,961.3,0
5/4/2015,41,35.1,27,10,2.2,-6,30,14.6,5,17,9.9,4,966,963.7,962.2,0
5/5/2015,41,34,26,8,2.7,-5,28,15.4,5,15,6.6,0,964.1,962.4,960.3,0
5/6/2015,42,35.7,29,5,-0.1,-7,22,11.6,4,17,10.4,6,963.2,961.1,959.4,0
5/7/2015,42,35.4,31,6,2.1,-2,19,12.9,6,20,13.5,7,964.1,962.5,960.3,0
5/8/2015,40,34.6,30,10,3.6,-2,25,15.5,7,30,13.4,4,964.1,961.5,959.4,0
5/9/2015,41,32.7,28,11,4.7,-6,27,18.5,5,24,11.4,6,962.2,960.9,959.4,0
5/10/2015,39,33.6,28,16,10.6,7,36,25.3,14,20,10.6,2,962.2,960.4,958.4,0
5/11/2015,39,32,26,20,14.6,10,62,36.6,18,20,11.9,0,963.2,961.5,959.4,0
5/12/2015,37,31.3,26,16,14.6,12,54,37.3,25,19,10.9,6,965.1,962.1,960.3,0
5/13/2015,38,32.6,27,17,13.6,7,54,33.8,16,22,10.1,2,964.1,962.5,960.3,0
5/14/2015,37,30.6,25,17,14.2,10,57,38.3,19,28,7,0,966,964.3,962.2,0
5/15/2015,38,33,26,15,12.1,6,47,29.4,14,22,9.7,0,966,963.3,960.3,0
5/16/2015,41,34.8,28,15,11.6,7,45,26.2,13,22,12,6,962.2,959.6,957.5,0
5/17/2015,43,35.9,28,15,9.8,3,42,22.9,9,22,9.4,0,960.3,958.2,956.5,0
5/18/2015,44,37.9,33,10,5.7,-1,22,14.7,6,20,12.8,6,960.3,958.5,956.5,0
5/19/2015,43,33.4,27,17,14.4,10,48,34,14,54,16,4,962.2,959.9,957.5,0
5/20/2015,40,32.4,28,18,16,14,48,37.8,24,15,8.3,0,963.2,960.6,959.4,0
5/21/2015,43,34.4,29,16,12,7,42,27.2,13,24,11,0,961.3,959.7,958.4,0
5/22/2015,43,36.9,29,14,7.8,2,37,18.5,8,26,15.9,7,959.4,957.7,955.5,0
5/23/2015,44,37.8,31,17,8.3,-1,36,18.9,6,30,17.2,7,958.4,955.9,954.6,0
5/24/2015,42,37.2,32,18,11.8,2,43,23.4,8,30,17.3,6,957.5,956.5,954.6,0
5/25/2015,44,38.1,32,19,11.5,0,43,22.9,7,31,21.2,11,958.4,956.8,954.6,0
5/26/2015,43,36.9,28,20,8.3,-6,44,19.5,7,30,16,4,960.3,958.6,956.5,0
5/27/2015,43,36.4,28,14,-2.8,-13,40,11.2,3,20,9.5,4,962.2,960.3,958.4,0
5/28/2015,43,36.8,29,14,10.7,1,37,22.3,7,22,10.2,0,960.3,958.1,956.5,0
5/29/2015,42,37.4,31,13,9.6,3,33,19.9,9,24,11.1,0,961.3,959.7,957.5,0
5/30/2015,41,37.2,32,15,10.5,8,34,20.3,14,22,9.7,0,962.2,960.3,958.4,0
5/31/2015,42,36.8,32,11,8.7,3,27,18.9,9,13,8.8,6,961.3,960.3,956.5,0
6/1/2015,40,34,26,15,10.3,8,51,24.6,14,37,17.4,6,960.3,957.7,954.6,0
6/2/2015,39,34.4,24,16,11,9,61,26.3,16,17,10.5,6,962.2,959.1,957.5,0
6/3/2015,37,29.7,23,20,14.6,10,78,44.5,19,26,11.1,4,962.2,960.8,957.5,0
6/4/2015,34,30.3,24,18,16,15,69,43.1,32,15,7.2,0,964.1,962,960.3,0
6/5/2015,38,34,27,19,12.5,9,61,28.5,17,19,9.4,0,963.2,961.4,959.4,0
6/6/2015,39,34.8,29,16,12.5,10,43,27,17,19,7.5,0,961.3,959.4,957.5,0
6/7/2015,42,37.5,29,15,8.3,1,42,18.2,10,22,9.5,0,960.3,957.6,955.5,0
6/8/2015,44,38.7,31,14,7.9,2,31,17.1,8,26,12.7,0,958.4,957.3,955.5,0
6/9/2015,35,32.9,30,19,16.4,14,49,37.7,30,24,16.6,9,961.3,959.3,958.4,0
6/10/2015,38,33.3,28,23,19.5,18,74,45.5,33,24,11.9,0,960.3,959.2,956.5,0
6/11/2015,35,29,26,25,22.5,21,94,68.8,47,30,13.6,2,963.2,960,957.5,0
6/12/2015,38,33.2,27,22,20.3,17,74,48,33,15,9.5,0,960.3,957.3,955.5,0
6/13/2015,40,32.4,25,23,19.8,17,89,51.3,26,24,13.2,7,958.4,956.5,953.6,0
6/14/2015,36,28.7,25,24,22.4,20,89,70.4,39,22,9.8,0,958.4,956.7,954.6,0
6/15/2015,36,31.9,27,24,19.9,16,79,50.9,32,24,9.3,0,958.4,956.9,954.6,0
6/16/2015,37,32.5,29,22,19.8,17,66,48.1,34,33,8.8,0,959.4,957.2,955.5,0
6/17/2015,40,34.7,29,22,17.1,13,66,37,21,11,6,0,958.4,955.7,952.7,0
6/18/2015,40,36.2,31,22,17.2,14,55,33.5,21,13,6.4,0,957.5,955,952.7,0
6/19/2015,41,37.4,31,23,17.1,14,59,31.4,20,9,5,0,955.5,954,951.7,0
6/20/2015,41,35,30,27,20.8,17,79,46.6,24,17,6.7,0,955.5,953.9,950.8,0
6/21/2015,39,35.4,30,24,21.6,20,70,45.8,33,24,15,0,955.5,953.2,950.8,0
6/22/2015,39,33.3,29,23,21.1,18,70,49.5,29,35,11.6,0,954.6,952.7,949.8,0
6/23/2015,39,31.8,28,24,21.9,16,74,57.5,33,30,12.9,0,954.6,952.8,950.8,0
6/24/2015,33,28,26,26,24.3,22,100,81.8,55,30,9.9,2,954.6,952.5,949.8,0
6/25/2015,33,28.7,26,25,23.2,21,94,73.2,49,20,12,6,953.6,952.6,950.8,0
6/26/2015,35,30.3,26,24,23.1,21,89,66.3,44,28,16.4,0,955.5,954,951.7,0
6/27/2015,37,32.1,27,24,22.6,20,84,58.3,39,24,13.4,0,957.5,956.1,953.6,0
6/28/2015,39,33.8,28,23,20.5,17,74,47.6,27,24,11,0,960.3,958.8,956.5,0
6/29/2015,39,30.5,24,25,22.9,19,100,68.2,31,22,9,0,962.2,960.2,956.5,0
6/30/2015,32,27,24,25,24.1,23,100,84.7,66,13,6.8,0,961.3,960.3,958.4,0
7/1/2015,35,29.3,25,25,23.6,22,94,73,49,26,11.2,0,961.3,960,957.5,0
7/2/2015,34,28.8,26,25,23.7,23,89,74.9,56,20,10.1,0,961.3,960.3,958.4,0
7/3/2015,35,31.2,27,25,23.2,21,89,63.5,46,20,13.1,0,960.3,958.7,956.5,0
7/4/2015,36,32.6,29,22,21.3,20,66,51.9,41,28,19.3,11,958.4,956.8,955.5,0
7/5/2015,37,33.4,29,22,20.9,20,66,48.5,37,31,20,13,957.5,954.8,952.7,0
7/6/2015,36,32.1,30,25,22.1,20,70,56,39,30,15,2,955.5,954.5,952.7,0
7/7/2015,36,31.9,27,27,23.4,20,89,61.9,44,24,11.8,0,956.5,954.7,952.7,0
7/8/2015,30,27.6,26,27,25.9,25,100,91,79,24,8.5,2,957.5,956.5,954.6,0
7/9/2015,30,27.4,25,27,25.7,24,100,91,79,22,12.8,6,959.4,956.2,953.6,0
7/10/2015,28,26.6,25,26,24.9,24,100,90.8,84,17,8.1,0,956.5,955,953.6,0
7/11/2015,30,26.9,24,26,24.4,22,100,86.8,74,9,6,0,956.5,955.4,954.6,0
7/12/2015,32,29.3,25,25,23.4,22,100,71,55,24,13.9,7,958.4,956.8,954.6,0
7/13/2015,36,28.4,26,29,24.2,22,94,80,44,26,12.9,0,960.3,958.7,956.5,0
7/14/2015,35,31.1,26,25,24.2,23,94,67.9,52,22,13.8,6,959.4,956.9,953.6,0
7/15/2015,37,31.7,27,24,22.5,22,74,58.8,44,20,11.2,4,955.5,951,908.8,0
7/16/2015,37,31.6,29,25,22.6,21,79,59.6,39,13,7,0,954.6,952.9,951.7,0
7/17/2015,36,29.5,26,27,24.4,15,100,76.2,47,15,3.7,0,955.5,954.5,952.7,0
7/18/2015,33,27.6,24,28,25.4,24,100,88.5,59,11,4.6,0,956.5,955.5,953.6,0
7/19/2015,33,27.7,26,27,24.9,24,94,85.6,63,17,8.2,2,956.5,954.9,952.7,0
7/20/2015,32,28.3,26,27,25.3,24,100,84.3,66,19,8.4,0,957.5,955.6,953.6,0
7/21/2015,34,30.1,27,27,25.6,24,94,77.6,59,13,8.2,0,958.4,956.9,954.6,0
7/22/2015,35,31.3,28,26,25.1,23,89,70.4,52,17,11.2,6,959.4,957.5,954.6,0
7/23/2015,35,30.5,28,27,25.7,24,89,76.5,53,19,10.4,0,960.3,958,955.5,0
7/24/2015,33,29.7,27,26,25.3,24,94,77.9,62,19,9.9,4,959.4,957.7,955.5,0
7/25/2015,33,30.3,27,26,24.6,23,94,72.5,59,19,13.3,4,957.5,954.9,952.7,0
7/26/2015,28,25.3,23,26,24.1,23,100,93.7,74,28,19,15,955.5,953.5,950.8,0
7/27/2015,27,24.7,23,25,23.7,23,100,94.3,83,22,16.2,9,957.5,899.6,0,0
7/28/2015,27,25.2,23,25,23.2,22,100,88.9,79,24,18.3,11,957.5,918.8,0,0
7/29/2015,27,25.1,23,25,23.9,23,100,93.2,84,20,13.1,6,955.5,953.8,952.7,0
7/30/2015,28,25.8,24,24,23.6,23,100,88.1,79,26,14.9,7,957.5,956.6,955.5,0
7/31/2015,28,26.8,25,25,23.7,23,89,83.5,79,19,13.1,7,959.4,957.5,956.5,0
8/1/2015,27,25.6,24,25,23.7,23,94,89.8,79,13,8.1,2,961.3,960.3,958.4,0
8/2/2015,30,26.9,25,25,24.1,24,94,84.9,70,19,8,0,962.2,961,959.4,0
8/3/2015,30,27.3,25,26,24.6,24,94,85.3,79,17,11.4,6,962.2,960.1,958.4,0
8/4/2015,33,29.3,26,26,25.2,24,94,79,66,17,9.2,0,959.4,957.3,955.5,0
8/5/2015,32,29.3,27,28,25.3,23,89,79.3,66,15,9.2,7,957.5,955.9,953.6,0
8/6/2015,31,29.2,27,26,25.1,23,89,79,74,17,11.3,7,957.5,956.2,954.6,0
8/7/2015,32,28.9,27,26,24.9,24,94,79.3,66,20,9.5,0,959.4,958.1,956.5,0
8/8/2015,31,27.6,0,26,24.4,0,94,79.2,0,15,7.9,0,960.3,958.7,957.5,0
8/9/2015,32,28.6,26,26,25.3,24,100,83,66,13,8.8,2,959.4,957.3,955.5,0
8/10/2015,30,27,26,26,25.5,24,100,91.9,70,19,8.9,0,960.3,958.2,956.5,0
8/11/2015,29,27.2,26,27,26.3,26,100,94.7,84,17,8.1,0,961.3,959.8,958.4,0
8/12/2015,33,28.9,26,27,26,25,100,85.1,63,11,5.3,0,962.2,960,957.5,0
8/13/2015,34,30.5,26,27,26.1,24,100,78.1,56,11,5.7,0,960.3,959.3,957.5,0
8/14/2015,31,27.4,0,27,25.3,0,100,84.8,0,11,4.4,0,960.3,959.1,957.5,0
8/15/2015,30,27.7,25,27,25.8,24,94,89.6,79,17,7.1,0,961.3,960.1,958.4,0
8/16/2015,33,28,25,26,24.6,23,100,82.7,59,15,8.4,0,962.2,960.3,958.4,0
8/17/2015,32,28.9,26,28,26.5,26,100,87.2,70,13,8.2,2,960.3,959.4,957.5,0
8/18/2015,34,30.6,26,26,25.3,25,94,74.2,59,24,16.4,9,968,961,958.4,0
8/19/2015,33,29.4,26,25,24,23,94,73.3,55,15,11,6,963.2,961.5,960.3,0
8/20/2015,31,28.4,25,24,22.9,21,94,73,58,30,19.5,9,962.2,960.3,958.4,0
8/21/2015,32,28.7,25,23,21.7,20,89,66.6,49,28,16.3,9,962.2,960,958.4,0
8/22/2015,33,28.6,25,24,22.2,21,83,69,49,22,15,9,961.3,959.2,957.5,0
8/23/2015,33,29.7,26,24,22.3,21,84,64.7,52,22,16.8,11,961.3,959.6,957.5,0
8/24/2015,34,29.9,27,24,22.8,22,79,65.8,52,24,11.7,4,962.2,960.4,959.4,0
8/25/2015,34,29.2,0,23,21.5,0,78,60.5,0,20,13.8,9,961.3,924.6,0,0
8/26/2015,35,30.7,26,24,22.8,22,79,63.5,47,15,9.5,6,961.3,959.6,957.5,0
8/27/2015,36,31.6,25,23,22.6,21,89,59.8,44,11,7.3,4,961.3,959.1,957.5,0
8/28/2015,37,32.4,27,24,22.7,22,79,57.3,44,11,7.6,4,962.2,960.1,957.5,0
8/29/2015,37,31.9,28,25,22.6,21,79,58.9,39,13,7.6,4,961.3,959,957.5,0
8/30/2015,36,31.8,28,24,22.3,21,79,57.9,44,13,8.6,4,961.3,959.4,957.5,0
8/31/2015,36,31.7,28,24,22.3,20,79,58.6,41,15,9.7,6,962.2,960,958.4,0
9/1/2015,35,31,27,24,21.6,20,79,58.5,41,26,9.4,4,961.3,959.7,958.4,0
9/2/2015,35,30.4,26,24,20,2,79,55.5,19,15,7.8,4,961.3,960.1,958.4,0
9/3/2015,37,30.3,26,22,19.3,17,70,53.1,30,15,6.9,0,964.1,963,961.3,0
9/4/2015,35,31.1,27,22,18.6,17,70,48.3,36,15,7.7,4,967,965.3,964.1,0
9/5/2015,37,31.7,27,20,18.6,16,65,46.7,32,17,4.7,0,968,964.6,959.4,0
9/6/2015,36,30,27,22,20.1,17,70,56.6,32,11,4.6,0,966,963.6,962.2,0
9/7/2015,36,31.6,27,22,19.4,18,74,49.2,36,11,5.6,0,965.1,963.5,961.3,0
9/8/2015,34,30.9,27,21,20.2,19,70,53.4,43,7,5.2,0,965.1,964.1,963.2,0
9/9/2015,37,32.5,27,21,18.6,17,66,44.8,30,9,4.4,0,965.1,963.2,961.3,0
9/10/2015,37,32.3,27,23,19.1,16,79,48.1,29,11,3.6,0,966,963.7,962.2,0
9/11/2015,38,32.6,26,21,17.6,15,70,42.6,27,15,4.9,0,966,963.2,961.3,0
9/12/2015,38,32.1,27,20,18.5,16,65,45.8,27,13,4.3,0,965.1,962.9,960.3,0
9/13/2015,39,30.7,0,23,18.6,0,79,47.5,0,9,3,0,965.1,962.4,960.3,0
9/14/2015,38,33.2,27,20,14.6,10,62,34.8,18,17,8,2,962.2,960.4,958.4,0
9/15/2015,38,33.6,29,19,15.9,14,55,35.4,24,19,11.2,6,962.2,960.9,959.4,0
9/16/2015,37,31.9,28,22,19.6,17,70,49.3,30,13,6.6,0,962.2,960.4,958.4,0
9/17/2015,37,31.8,28,23,20.8,17,74,53.6,32,19,11.2,6,963.2,960.8,958.4,0
9/18/2015,35,27.6,0,25,22.6,0,89,71.9,0,22,17.6,13,962.2,960.5,958.4,0
9/19/2015,35,29.3,0,26,22.2,0,89,63.9,0,22,15.5,2,961.3,918.1,0,0
9/20/2015,35,29.4,0,24,19.8,0,89,54.7,0,19,11.2,4,961.3,917.7,0,0
9/21/2015,35,30.9,26,24,21.1,18,89,58.2,36,17,10.3,6,961.3,958.9,956.5,0
9/22/2015,31,27.1,23,26,22.9,21,94,78.5,58,26,14.6,7,962.2,959.8,958.4,0
9/23/2015,32,27.6,23,22,18.4,13,94,58.9,45,17,7.5,0,966,964,962.2,0
9/24/2015,33,27.5,23,24,14.5,11,69,46.7,26,19,10.8,6,965.1,962.6,961.3,0
9/25/2015,34,28.7,23,18,15.7,13,65,46.4,30,17,10.3,4,964.1,961.7,960.3,0
9/26/2015,35,30.3,25,19,15.1,12,69,41.8,26,19,10.7,6,964.1,962.6,961.3,0
9/27/2015,35,29.6,25,20,16.7,14,65,47.2,28,13,6.8,0,967,964.6,962.2,0
9/28/2015,36,30.4,24,17,14.4,11,65,39.4,23,13,6.5,0,967,965.3,964.1,0
9/29/2015,36,31.2,24,17,13.3,8,57,35.2,19,17,8.4,0,968.9,967.3,966,0
9/30/2015,35,29.6,0,15,10.2,0,47,28.2,0,19,8.7,4,970.8,922.4,0,0
10/1/2015,37,30.1,24,15,9.8,5,53,31.1,14,9,5.2,0,970.8,968.4,967,0
10/2/2015,37,30,23,13,8.8,4,50,29.5,13,11,4.3,0,969.9,967.1,965.1,0
10/3/2015,38,30.3,23,12,8.3,1,50,27.9,12,13,5.8,0,968,965.7,964.1,0
10/4/2015,38,30.9,23,11,7.2,3,44,24.8,12,13,5.9,0,968,922.3,0,0
10/5/2015,37,32.2,24,12,8.8,5,47,25.4,14,13,6.8,0,968.9,966.5,965.1,0
10/6/2015,37,31.8,25,14,11.4,8,45,30.3,17,17,8.5,0,968,966,964.1,0
10/7/2015,37,30.4,25,16,13.3,9,57,37.1,19,19,5.6,0,968,966,964.1,0
10/8/2015,37,30.9,25,17,9.7,5,57,29.1,14,11,5.5,0,967,964.6,962.2,0
10/9/2015,37,31.4,25,10,7.3,4,32,23,14,24,11.4,4,965.1,962.3,960.3,0
10/10/2015,37,30.1,25,10,6.9,2,34,24.6,11,26,10.2,0,964.1,963.2,960.3,0
10/11/2015,37,30,22,13,10.4,7,53,31.4,16,20,8.4,0,967,966,964.1,0
10/12/2015,36,30.8,26,14,10.9,8,39,30.1,18,19,8.4,0,969.9,967.6,966,0
10/13/2015,36,30.7,26,14,11.4,8,42,31.2,19,15,8.4,0,969.9,968.2,966,0
10/14/2015,36,30.4,23,19,12.8,8,65,36.8,18,15,8.7,0,970.8,969.3,967,0
10/15/2015,35,28.1,25,20,17.2,11,69,53.5,24,37,9.1,0,971.8,969.6,968,0
10/16/2015,35,27.7,0,18,15.2,0,61,44.4,0,11,5.8,0,971.8,923.5,0,0
10/17/2015,36,30.9,24,17,13.3,10,61,36.4,20,15,6.8,0,970.8,968.7,967,0
10/18/2015,36,30.5,26,18,14.8,11,57,39.7,22,13,7.9,0,971.8,969.4,968,0
10/19/2015,36,30.8,25,16,12.5,9,48,33.9,19,13,5.8,0,970.8,968.3,966,0
10/20/2015,35,30.2,25,14,11.5,9,50,32.9,20,17,5.9,0,968.9,966.7,965.1,0
10/21/2015,34,27.9,22,17,13.1,8,51,40.8,26,17,6.8,0,968.9,967.5,966,0
10/22/2015,33,27.3,22,14,8.8,6,57,32.9,18,9,3.7,0,970.8,968.4,967,0
10/23/2015,34,26.2,0,9,5.5,0,41,25.9,0,17,6.5,0,970.8,924.3,0,0
10/24/2015,34,28.4,22,10,6.1,2,44,25.9,13,11,6.6,0,969.9,967.3,965.1,0
10/25/2015,34,28.9,24,11,6.5,2,41,25.8,13,13,6.8,0,970.8,968.2,966,0
10/26/2015,32,27.7,23,14,12.7,11,47,39.9,29,17,9.2,0,971.8,969.9,968,0
10/27/2015,31,26.4,21,15,10.8,5,60,39.1,23,15,7.9,2,971.8,969.4,968,0
10/28/2015,26,20,15,13,11.9,10,88,63.1,41,69,12.4,0,971.8,970.1,967,0
10/29/2015,25,20.3,15,15,12.6,9,88,63.8,36,13,6.4,0,972.7,971.8,969.9,0
10/30/2015,27,21.9,17,15,13.2,11,88,60,39,19,7.1,0,973.7,971.5,964.1,0
10/31/2015,28,23.5,18,15,13.7,12,77,55.2,37,15,7.3,0,973.7,971.5,969.9,0
11/1/2015,29,24.7,20,14,12.8,11,68,48.5,33,17,8.3,0,973.7,971.2,968.9,0
11/2/2015,30,26,23,14,13,12,57,45.2,33,15,8.9,0,973.7,971,968.9,0
11/3/2015,31,26.6,23,14,13.2,12,57,44.1,31,11,5.5,0,972.7,969.7,968,0
11/4/2015,33,26.3,21,14,12.1,8,64,43.3,22,11,3.6,0,970.8,968,966,0
11/5/2015,31,25.7,21,14,12.9,10,64,46.4,27,15,7,0,968.9,967.4,965.1,0
11/6/2015,31,25.5,20,15,11.1,7,73,42.7,24,15,6.9,0,969.9,968.2,966,0
11/7/2015,30,25.5,22,14,13.1,11,53,46.2,35,22,14.2,9,970.8,969.2,967,0
11/8/2015,29,24.8,22,14,12.4,11,57,46.3,40,17,15.4,13,972.7,970.3,968,0
11/9/2015,31,26.5,22,16,13.6,11,61,46,33,13,10.1,6,971.8,969.2,967,0
11/10/2015,31,25.9,22,16,14.3,13,64,50,33,13,8.1,4,970.8,968.8,966,0
11/11/2015,30,24.2,19,15,11.9,9,68,47.9,28,11,4,0,971.8,970.3,968,0
11/12/2015,30,23.5,18,12,10.5,8,68,46.5,25,11,2.3,0,973.7,971.4,968.9,0
11/13/2015,31,24.7,19,13,10.4,8,64,43.2,24,13,2.9,0,972.7,970.1,968,0
11/14/2015,31,24.7,19,12,10.9,8,60,43.7,24,13,5.5,0,970.8,967.9,966,0
11/15/2015,32,24,19,14,12.1,10,64,49.7,26,15,5.3,0,969.9,967.6,965.1,0
11/16/2015,30,23,17,13,8.7,6,68,41.6,23,17,4.8,0,969.9,968.4,966,0
11/17/2015,28,21.4,14,8,2.4,-3,63,31.8,14,13,4.5,0,970.8,969.4,967,0
11/18/2015,29,20.7,14,6,2.6,-2,52,33.1,13,11,3.4,0,973.7,971.8,969.9,0
11/19/2015,28,21.9,14,7,4.3,2,52,33.8,19,11,4.9,0,975.6,972.5,970.8,0
11/20/2015,29,22,15,7,5.1,2,59,35.8,18,15,5.3,0,973.7,971.1,968.9,0
11/21/2015,29,22.4,15,7,5.5,2,59,35.7,18,11,5.1,0,972.7,970.3,968.9,0
11/22/2015,29,22.8,15,9,6.1,1,59,37.2,16,13,6.4,0,972.7,969.9,968,0
11/23/2015,29,22,17,10,6.8,3,59,39.5,19,13,4.5,0,973.7,970.5,968.9,0
11/24/2015,29,21.8,16,9,7.5,4,59,41.3,21,13,5,0,973.7,971.4,969.9,0
11/25/2015,29,22.6,16,9,6.3,2,59,37.5,19,11,4.2,0,972.7,970.4,968.9,0
11/26/2015,28,21.4,16,8,3.8,-3,59,32.9,23,159,12.9,0,970.8,936.1,0,0
11/27/2015,24,19.3,14,13,2.4,-1,64,33.6,19,13,8,2,968.9,967.4,966,0
11/28/2015,23,19.3,14,12,9.8,5,82,55.2,42,11,3.5,0,971.8,970.3,968,0
11/29/2015,26,20.2,14,12,7.6,4,82,47.2,24,9,3.2,0,974.6,972.1,969.9,0
11/30/2015,28,22,14,15,12.4,7,68,55.6,35,13,2.9,0,974.6,971.2,969.9,0
12/1/2015,26,21.9,18,17,14.8,13,83,65.3,47,19,9.4,0,971.8,969.6,968,0
12/2/2015,25,20.2,15,15,10.7,6,88,57.3,31,13,4.6,0,972.7,970.7,968.9,0
12/3/2015,25,19.3,13,11,9.2,7,88,54.9,32,11,3.8,0,973.7,971.5,969.9,0
12/4/2015,27,19.2,13,10,7.2,2,82,49.5,20,9,3.8,0,972.7,970.6,968.9,0
12/5/2015,28,19.1,12,10,7.3,3,82,49.9,20,11,3.1,0,972.7,971,969.9,0
12/6/2015,28,20.8,13,8,3.9,-1,72,37.4,16,9,3.3,0,972.7,970.5,968.9,0
12/7/2015,28,21.4,14,9,6.9,4,63,41.4,21,7,4.2,0,974.6,972.1,969.9,0
12/8/2015,29,20.8,14,9,6,0,67,40.9,15,13,3.6,0,972.7,936,0,0
12/9/2015,27,21,13,12,7,5,64,42.7,24,15,9.6,0,971.8,969.3,968,0
12/10/2015,28,21.8,17,13,10.3,7,68,49.5,30,65,8.3,0,969.9,966.5,964.1,0
12/11/2015,23,17.2,13,10,3.5,-4,72,43.4,20,15,9.7,4,968,967.2,965.1,0
12/12/2015,21,15.9,9,6,2.1,-2,71,42.3,23,13,5.3,0,970.8,934.5,0,0
12/13/2015,21,15,7,4,-0.8,-5,71,37.9,17,11,3.9,0,971.8,970.9,968.9,0
12/14/2015,21,15.2,9,2,-2.1,-8,62,33.3,14,11,5,0,974.6,972.2,970.8,0
12/15/2015,22,15.3,8,4,1,-1,66,40.7,22,17,5.1,0,973.7,971.3,968.9,0
12/16/2015,21,15.2,8,3,0.4,-4,66,38.8,18,15,6.9,0,972.7,969.9,968,0
12/17/2015,23,15,0,4,1.8,-1,71,40.2,0,13,5.9,0,971.8,932,0,0
12/18/2015,22,14.1,0,6,1.8,-1,71,43.4,0,7,2,0,975.6,973.2,971.8,0
12/19/2015,21,14.7,7,3,1.4,-1,71,43.5,23,9,5.3,0,975.6,973.3,971.8,0
12/20/2015,21,15,10,3,1,-1,54,39.8,27,13,4.3,0,974.6,972,970.8,0
12/21/2015,20,15.1,9,3,0.5,-3,62,39.4,21,11,5.6,0,974.6,973,970.8,0
12/22/2015,19,12.7,8,5,3.3,1,71,54.2,30,11,4.2,0,976.5,974.6,972.7,0
12/23/2015,21,14.2,9,6,1.5,-3,76,44.6,20,11,4.3,0,976.5,974.5,972.7,0
12/24/2015,19,13.6,7,6,0.2,-7,76,43.8,17,15,5.9,0,977.5,976,973.7,0
12/25/2015,21,13.3,6,1,-3.1,-10,62,37.8,12,9,3,0,978.5,975.8,974.6,0
12/26/2015,23,16.1,8,2,-0.9,-7,62,35.4,13,9,3.6,0,976.5,975.1,973.7,0
12/27/2015,26,18.7,10,3,-1.4,-8,62,30.9,10,754,40.6,0,977.5,975.2,973.7,0
12/28/2015,28,20.2,11,6,1.8,-4,63,33.8,14,11,4.3,0,978.5,975.8,973.7,0
12/29/2015,27,18.9,12,7,4.8,1,63,42.7,20,11,2.5,0,975.6,973.2,971.8,0
12/30/2015,26,21.1,13,7,5.7,5,58,38.5,26,13,8.5,6,974.6,972.2,969.9,0
12/31/2015,26,22,18,8,5.2,3,52,34.9,24,15,10.2,6,976.5,974.5,972.7,0
1/1/2016,25,18.4,12,8,6.4,5,67,47.1,29,13,6.8,0,976.5,975.4,973.7,0
1/2/2016,25,17.7,12,7,5.1,1,72,47.3,22,9,3,0,977.5,975.4,973.7,0
1/3/2016,26,17.7,11,8,4.8,-1,82,47.1,17,13,3.1,0,975.6,973.4,971.8,0
1/4/2016,26,18.5,0,11,8.3,0,72,50.4,0,11,5.1,0,975.6,973.2,970.8,0
1/5/2016,27,19.6,14,10,9.2,7,77,54.2,28,11,3.9,0,973.7,971.2,968.9,0
1/6/2016,27,20,14,12,7.8,4,82,49.6,23,9,3.9,0,972.7,971,968.9,0
1/7/2016,27,21.5,15,13,7.6,2,88,45.3,20,11,3.9,0,974.6,972.8,970.8,0
1/8/2016,25,19.9,15,10,7.4,5,72,47.1,28,15,7.6,0,974.6,972.4,970.8,0
1/9/2016,24,18.1,12,9,3.9,1,62,41.9,22,17,6.3,0,972.7,970.7,969.9,0
1/10/2016,25,17.3,11,6,3.4,-1,67,43.4,18,13,2.8,0,973.7,971.9,969.9,0
1/11/2016,25,17.9,11,7,5.3,3,67,46.9,24,11,3.4,0,974.6,971.4,968.9,0
1/12/2016,25,18.1,12,9,6,3,77,48.5,24,15,3.9,0,971.8,969,968,0
1/13/2016,24,18.2,11,10,7.6,4,72,51.6,31,13,6.3,0,970.8,969.3,968,0
1/14/2016,22,16.6,10,10,8.3,6,87,60.3,38,9,4.1,0,980.4,970.4,968,0
1/15/2016,23,14.6,6,11,7.5,2,94,67.7,27,13,6.3,0,972.7,970.1,968,0
1/16/2016,21,13.2,6,11,6.1,0,100,70,25,11,7,0,971.8,969,967,0
1/17/2016,20,14.3,9,12,8.3,5,100,70.9,37,19,11.6,6,972.7,969.9,968,0
